opportunity_id,sales_agent,product,product_series,account,sector,account_revenue,account_employees,deal_stage,engage_date,engagement_age_days,account_tier,product_value_tier,engagement_age_band,crm_priority_score,priority_tier
2LSNRT4U,Kary Hendrixson,GTX Pro,GTX,,,,,Engaging,2017-04-17,258,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
2MKG6ZDD,James Ascencio,GTX Basic,GTX,Domzoom,entertainment,217.87,551.0,Engaging,2017-06-20,194,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
2N2MUDOA,Daniell Hammack,GTX Pro,GTX,Bioholding,medical,587.34,1356.0,Engaging,2017-08-05,148,Mid-Market,High Value,Aging (91-180 days),85,Tier 1 — High Priority
2NO97U9Z,Marty Freudenburg,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
2O76H591,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-06-17,197,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
2PI827MA,Kary Hendrixson,GTX Pro,GTX,,,,,Engaging,2017-05-25,220,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
2RQOUJ9V,Lajuana Vencill,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
2SZX9B7J,Cecily Lampkin,GTX Plus Pro,GTX,Sunnamplex,marketing,894.37,1593.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
2TI0MAKP,Versie Hillebrand,GTX Basic,GTX,Lexiqvolax,medical,1618.89,3889.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
2TYZRE2R,Moses Frase,MG Special,MG,Massive Dynamic,entertainment,665.06,1095.0,Engaging,2017-07-24,160,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
2VCDVCIZ,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2016-12-27,369,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
2VDN72EP,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-03-30,276,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
2WDSO6PG,Niesha Huffines,GTX Basic,GTX,Hatfan,services,792.46,1299.0,Engaging,2017-07-19,165,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
2WTPSQTN,Gladys Colclough,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
2WWMPY7O,Versie Hillebrand,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
2YLXKON1,Hayden Neloms,MG Advanced,MG,,,,,Engaging,2017-05-22,223,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
30R81VZX,Kami Bicknell,GTX Pro,GTX,Zoomit,entertainment,324.19,978.0,Engaging,2017-02-06,328,Commercial / Small,High Value,Stalled / Critical (> 180 days),75,Tier 1 — High Priority
31IV2B9O,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-10-26,66,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
32NDDT4L,Moses Frase,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
3372JYYQ,Cassey Cress,MG Advanced,MG,Condax,medical,4.54,9.0,Engaging,2017-05-15,230,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
33BMGHPN,Gladys Colclough,MG Special,MG,Opentech,finance,355.23,853.0,Engaging,2017-07-22,162,Commercial / Small,Low Value,Aging (91-180 days),60,Tier 2 — Medium Priority
34XWXEQE,James Ascencio,GTX Pro,GTX,,,,,Engaging,2017-09-10,112,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
35LLMROC,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-07-03,181,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
379DUF2N,Markita Hansen,GTX Basic,GTX,,,,,Engaging,2017-01-29,336,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
37PEZCGO,Gladys Colclough,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
37UCYEDY,Cassey Cress,GTX Plus Basic,GTX,Bluth Company,technology,1242.32,3027.0,Engaging,2017-07-26,158,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
38K5251H,Cecily Lampkin,GTX Basic,GTX,Fasehatice,retail,4968.91,7523.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
39EYEBMK,Violet Mclelland,GTX Basic,GTX,,,,,Engaging,2017-07-18,166,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
39NJ6UC9,Darcel Schlecht,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
3A2CCWEG,Cecily Lampkin,MG Special,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3A54O8JT,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-08-05,148,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3A7G5K0E,Rosalina Dieter,GTX Basic,GTX,,,,,Engaging,2017-06-12,202,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3ATYY665,Kami Bicknell,GTX Pro,GTX,Conecom,technology,1520.66,1806.0,Engaging,2017-05-26,219,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
3BA9OPGY,Lajuana Vencill,MG Special,MG,,,,,Engaging,2017-08-03,150,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3C5GNT3Q,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-06-16,198,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3C6E0D28,Vicki Laflamme,GTX Plus Pro,GTX,,,,,Engaging,2017-08-12,141,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
3CB3WNBM,Boris Faz,GTX Basic,GTX,Kinnamplus,retail,702.72,1831.0,Engaging,2017-07-17,167,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
3DATPTEH,Anna Snelling,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3E4VTH6E,Hayden Neloms,MG Special,MG,Hatfan,services,792.46,1299.0,Engaging,2017-03-12,294,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
3ECHUPQY,Daniell Hammack,GTX Plus Basic,GTX,,,,,Engaging,2016-12-20,376,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
3F2ZPCSL,Kary Hendrixson,GTX Plus Basic,GTX,,,,,Engaging,2017-03-25,281,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
3F34LWKM,Vicki Laflamme,GTX Pro,GTX,,,,,Engaging,2017-05-06,239,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
3FI1J4VO,Gladys Colclough,MG Special,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3FWZBSW1,Versie Hillebrand,MG Special,MG,Cancity,retail,718.62,2448.0,Engaging,2017-08-01,152,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
3G61D5KV,Gladys Colclough,MG Special,MG,,,,,Engaging,2017-08-03,150,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3H3TNCP5,James Ascencio,GTX Plus Basic,GTX,Condax,medical,4.54,9.0,Engaging,2017-05-23,222,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
3IWUUUCN,Elease Gluck,GTX Pro,GTX,,,,,Engaging,2017-05-24,221,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
3JUL12VK,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-03-22,284,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3JW6CZ7K,Moses Frase,GTX Basic,GTX,,,,,Engaging,2017-07-20,164,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3K70RL7Q,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
3L3W9W8I,Marty Freudenburg,GTX Basic,GTX,,,,,Engaging,2017-07-28,156,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3LCLVRVV,Anna Snelling,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
3N3RAHXR,Cassey Cress,GTX Plus Basic,GTX,Nam-zim,services,405.59,1179.0,Engaging,2017-03-19,287,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
3N46WQVI,Hayden Neloms,MG Advanced,MG,Faxquote,telecommunications,1825.82,5595.0,Engaging,2017-05-13,232,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
3NC5XSDF,Violet Mclelland,MG Advanced,MG,,,,,Engaging,2017-09-12,110,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
3ORQ2R0R,Elease Gluck,GTX Pro,GTX,,,,,Engaging,2017-08-28,125,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
3P7QQSVF,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-04-12,263,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3PN3YSPK,Darcel Schlecht,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
3PPHOXTT,Darcel Schlecht,MG Special,MG,,,,,Engaging,2017-07-28,156,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
3PVNGGBX,Markita Hansen,GTX Basic,GTX,The New York Inquirer,medical,439.21,792.0,Engaging,2017-03-14,292,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
3Q15OHQB,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-09-23,99,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
3R4W7ZVY,Cecily Lampkin,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
3SD04QJ4,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
3SEMPUU1,Markita Hansen,GTX Pro,GTX,Labdrill,medical,2741.37,9226.0,Engaging,2017-05-17,228,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
3T23AW36,James Ascencio,GTX Plus Basic,GTX,,,,,Engaging,2017-06-30,184,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
3T64Z7DB,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-03-25,281,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3TMNC3GW,Lajuana Vencill,MG Advanced,MG,Kinnamplus,retail,702.72,1831.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
3VC45PML,James Ascencio,GTX Basic,GTX,,,,,Engaging,2017-06-14,200,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
3YDXZ4FA,Versie Hillebrand,GTX Plus Pro,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
41RF80KQ,Boris Faz,GTX Plus Pro,GTX,,,,,Engaging,2017-05-23,222,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
426EL41A,Anna Snelling,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
43LFUTVM,Zane Levy,GTX Plus Pro,GTX,,,,,Engaging,2017-03-24,282,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
44JDHBI8,Lajuana Vencill,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
44Q1W18Y,Moses Frase,MG Special,MG,Zoomit,entertainment,324.19,978.0,Engaging,2017-08-12,141,Commercial / Small,Low Value,Aging (91-180 days),60,Tier 2 — Medium Priority
44Y3J17P,Boris Faz,GTX Plus Basic,GTX,,,,,Engaging,2017-05-02,243,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
456BP2X7,Zane Levy,MG Advanced,MG,,,,,Engaging,2017-04-10,265,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
45B6VA2Y,Violet Mclelland,MG Special,MG,,,,,Engaging,2017-04-09,266,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
45H84LNT,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
465ZW6J2,Marty Freudenburg,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
46UHJGY0,Corliss Cosme,MG Special,MG,,,,,Engaging,2017-11-02,59,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
473F6L9F,Moses Frase,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
477HSG28,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-06-11,203,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
47P0HBNM,Anna Snelling,MG Special,MG,Plussunin,retail,1419.98,4018.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
49SUORYW,Niesha Huffines,GTX Plus Basic,GTX,Betasoloin,medical,251.41,495.0,Engaging,2017-08-04,149,Commercial / Small,Medium Value,Aging (91-180 days),70,Tier 2 — Medium Priority
49T60OCI,Cassey Cress,GTX Plus Pro,GTX,Scottech,marketing,45.39,100.0,Engaging,2017-07-04,180,Commercial / Small,High Value,Aging (91-180 days),80,Tier 1 — High Priority
49T7VKA7,Gladys Colclough,GTX Plus Pro,GTX,Plussunin,retail,1419.98,4018.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
49ZS7GTS,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-04-18,257,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4AUWVKUU,Marty Freudenburg,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
4CXUC4VR,Vicki Laflamme,GTX Basic,GTX,Rantouch,telecommunications,1188.42,3015.0,Engaging,2017-03-02,304,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
4D0K5T7T,Zane Levy,GTX Pro,GTX,Gogozoom,telecommunications,86.68,187.0,Engaging,2017-10-26,66,Commercial / Small,High Value,Recent (<= 90 days),85,Tier 1 — High Priority
4DLY9ZDH,Anna Snelling,MG Advanced,MG,Dalttechnology,software,98.79,96.0,Engaging,2017-07-25,159,Commercial / Small,Medium Value,Aging (91-180 days),70,Tier 2 — Medium Priority
4E5A84H1,Kami Bicknell,MG Advanced,MG,,,,,Engaging,2017-02-23,311,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
4EGO7VCJ,Kami Bicknell,GTX Pro,GTX,,,,,Engaging,2017-07-02,182,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
4ENCEYPG,Anna Snelling,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
4G0X8VHP,Markita Hansen,MG Advanced,MG,Y-corporation,employment,2871.35,9561.0,Engaging,2017-05-24,221,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
4H2QMS78,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2016-12-21,375,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4H6DFFO4,Versie Hillebrand,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
4H8GZ075,Anna Snelling,MG Special,MG,Scotfind,software,6354.87,16780.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
4I8X7EMW,Corliss Cosme,GTX Pro,GTX,,,,,Engaging,2017-01-11,354,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
4IT33RBO,Markita Hansen,GTX Basic,GTX,,,,,Engaging,2017-03-13,293,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4JHY98UG,Cassey Cress,GTX Basic,GTX,,,,,Engaging,2017-01-07,358,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4JTH72JR,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
4LOHS2AJ,Rosie Papadopoulos,MG Special,MG,,,,,Engaging,2017-07-13,171,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
4LXUITP3,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-06-04,210,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4NGSQODD,James Ascencio,GTX Pro,GTX,Blackzim,retail,497.11,1588.0,Engaging,2017-01-28,337,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
4O3EPWFR,Corliss Cosme,GTX Plus Basic,GTX,,,,,Engaging,2017-10-12,80,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
4OYGRQGO,Kami Bicknell,MG Advanced,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
4PNXMXXC,Anna Snelling,GTX Basic,GTX,,,,,Engaging,2017-08-05,148,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
4QFATB6J,Violet Mclelland,GTX Basic,GTX,,,,,Engaging,2017-04-22,253,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4QQOSYGL,Corliss Cosme,MG Advanced,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
4R4QF0ZU,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-09-20,102,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
4RDJBBB6,Daniell Hammack,MG Special,MG,,,,,Engaging,2017-03-22,284,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4ROECHG6,Darcel Schlecht,GTX Pro,GTX,Ron-tech,medical,3922.42,6837.0,Prospecting,,0,Enterprise,High Value,Unengaged (Prospecting),70,Tier 2 — Medium Priority
4S17VJ7O,Kary Hendrixson,MG Advanced,MG,,,,,Engaging,2017-10-19,73,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
4SOUOUKH,Vicki Laflamme,GTX Plus Pro,GTX,Treequote,telecommunications,5266.09,8595.0,Engaging,2017-09-30,92,Enterprise,High Value,Aging (91-180 days),95,Tier 1 — High Priority
4U9D1IZ5,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-03-22,284,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4UZCVHEV,Violet Mclelland,GTX Basic,GTX,,,,,Engaging,2017-03-17,289,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4V17GRKW,Lajuana Vencill,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
4V9NMGEA,Rosalina Dieter,GTX Basic,GTX,,,,,Engaging,2017-03-02,304,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
4XQ43RJW,Lajuana Vencill,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
4XXAK1QL,Jonathan Berthelot,GTX Basic,GTX,,,,,Engaging,2017-07-31,153,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
4XZ4RY1N,Wilburn Farren,GTX Plus Basic,GTX,,,,,Engaging,2017-03-15,291,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
4YJKB8EC,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
4ZB2W6O7,Anna Snelling,MG Special,MG,Plusstrip,entertainment,349.81,315.0,Engaging,2017-08-01,152,Commercial / Small,Low Value,Aging (91-180 days),60,Tier 2 — Medium Priority
4ZKFSG5F,Violet Mclelland,GTX Basic,GTX,,,,,Engaging,2017-10-16,76,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
4ZQTMS3Z,Violet Mclelland,MG Special,MG,Kan-code,software,11698.03,34288.0,Engaging,2017-11-23,38,Enterprise,Low Value,Recent (<= 90 days),80,Tier 1 — High Priority
4ZX1WPS7,Cassey Cress,GTX Pro,GTX,Inity,marketing,2403.58,8801.0,Engaging,2017-05-03,242,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
513PSPBN,Anna Snelling,GTX Plus Pro,GTX,,,,,Engaging,2017-07-24,160,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
51H02FX1,Niesha Huffines,MG Special,MG,,,,,Engaging,2017-07-27,157,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
51HOGHF0,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
51VR0RD3,Violet Mclelland,MG Special,MG,,,,,Engaging,2017-08-04,149,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
52V1RWCZ,Moses Frase,GTX Basic,GTX,Stanredtax,finance,1698.2,3798.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
52WACRCG,Niesha Huffines,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
5378T3K3,Markita Hansen,GTX Plus Pro,GTX,,,,,Engaging,2017-08-15,138,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
